ID,total_cost
tour_1984,16377755.726279998
tour_1987,20362753.397123564
tour_1989,10760213.02173
tour_199,4630162.874919997
tour_1990,982626.499956
tour_1991,14636603.066200009
tour_1992,1375373.414
tour_1994,14161570.539876664
tour_1995,30679828.06305952
tour_1998,10363434.37291167
tour_200,11326691.265489986
tour_2007,7549102.881569996
tour_201,1384270.4826000002
tour_2010,8084308.265472219
tour_2011,15567798.647816665
tour_2012,1813133.2567
tour_2013,8227626.174570004
tour_2014,1299183.208164
tour_2017,23300906.232800063
tour_2023,11243312.453599999
tour_2025,23730669.890580002
tour_2030,8129014.716549999
tour_2035,11079367.234075
tour_2044,15187978.91860006
tour_2051,645943.1029
tour_2053,12354541.227900002
tour_2056,21998272.198125
tour_2061,20963881.570658796
tour_2062,6186038.89361
tour_2065,6921532.525599999
tour_2066,6373339.9712
tour_2074,19198026.981036663
tour_2075,10223256.754656669
tour_2086,10639523.444333334
tour_209,4662427.980900003
tour_2091,8930598.084649999
tour_2097,2577789.17598
tour_21,16002704.848169984
tour_2102,1447455.5698200006
tour_2108,2385856.8232
tour_2117,1897169.0337300007
tour_2120,870330.209428
tour_2126,9403266.884880003
tour_2127,1343424.8365
tour_2128,12341204.89535
tour_2132,4575237.388189998
tour_2133,28379381.817
tour_2137,4200532.789969997
tour_2141,8370182.414460611
tour_2142,19594966.319500003
tour_2147,24807578.6512
tour_2148,14039750.812509995
tour_2150,1026727.1525
tour_2165,1270556.1747919999
tour_2167,32706502.09146855
tour_2171,1869857.6387099996
tour_2173,33244648.348399993
tour_2174,7755638.470238887
tour_2181,5770881.148176665
tour_2189,1334720.7613952374
tour_2192,2495545.061014
tour_2193,1278170.04152
tour_2197,1040706.8005
tour_2198,5995805.6847
tour_220,18321050.337350003
tour_2208,15166737.373649998
tour_2214,9489581.221700005
tour_2215,7740192.095649998
tour_2219,1728477.7835
tour_222,1568061.4755
tour_2224,6473880.02205
tour_2225,2632388.4729440003
tour_2226,34355896.85561998
tour_2227,6183839.231475
tour_2232,7699817.165
tour_2235,1328218.87392
tour_2238,21344224.159599997
tour_224,2108263.466452001
tour_2244,763021.8411999997
tour_2245,4361591.48085
tour_2247,8428521.529499996
tour_2249,3086910.1658
tour_2256,22048408.7095
tour_2257,1604470.9165279998
tour_2259,4800332.871999998
tour_226,1356625.2576785714
tour_2262,14614841.628099997
tour_2264,2373221.7727000006
tour_2269,17108734.641300004
tour_227,10078904.86085
tour_2272,20556301.0495
tour_2273,2544610.2543
tour_2275,1186577.1698999999
tour_2279,17109805.022420008
tour_2287,2149981.8902519997
tour_229,499339.12158
tour_2293,10531109.574370002
tour_2298,891641.6749
tour_2300,2155004.751100002
tour_2303,33303819.078459997
tour_2304,1501153.4693879997
tour_2307,2976837.0466999994
tour_2309,9813026.347400002
tour_2316,2243026.0284400005
tour_2320,2320826.826864
tour_2322,17095197.953220002
tour_2323,11143315.46900334
tour_2332,1897659.3532599995
tour_2335,8866958.98640001
tour_234,11244473.80295
tour_2340,7840049.399919999
tour_2341,7559798.60546
tour_2350,4801498.057700001
tour_2359,6245933.603099998
tour_236,13560933.305900002
tour_2363,7794767.570175007
tour_2365,16572813.39764
tour_2366,12476815.760080004
tour_2369,7395455.777583334
tour_237,23816992.917960007
tour_2379,15206207.590969998
tour_239,13830313.238200009
tour_2390,5286238.938439998
tour_2393,10662646.835899998
tour_2397,11490713.973400006
tour_2404,580699.188592
tour_2406,2094016.6548
tour_2413,3525757.166600004
tour_2415,955493.8318351427
tour_2418,910022.7026190476
tour_2427,3309077.5795600004
tour_2430,935316.295792
tour_2431,17511377.786299985
tour_2432,5400993.53955
tour_2437,13010883.550650002
tour_244,8472743.456050001
tour_2442,8556376.845250001
tour_2452,26020263.210239988
tour_2456,35815398.9425
tour_2460,17593274.0384
tour_2464,2200703.69832
tour_2467,11332189.8067
tour_2468,13876205.18165
tour_247,20652788.2728
tour_2472,6318909.5304499995
tour_2473,3769495.8488
tour_2474,8716633.78375
tour_2477,29348002.45119999
tour_248,23234548.2815
tour_2481,38658422.01945999
tour_2491,664791.2680899999
tour_2494,2856202.0638999995
tour_2496,20895271.39585
tour_2497,6207314.0274
tour_2506,9246395.046735568
tour_2508,16177762.79022
tour_2509,789320.8305
tour_2512,7080123.808000001
tour_2513,13308371.037960015
tour_2514,8250977.540009989
tour_2520,23527594.878939997
tour_2522,5293831.53845
tour_2523,19824880.214199997
tour_2531,3151719.845549999
tour_2539,7244644.973479997
tour_2541,5778308.412949999
tour_2546,7492428.2869
tour_2552,4800478.09355
tour_2554,3029264.1049499996
tour_2555,306832.26304
tour_2556,411091.80590000004
tour_2561,520417.75490000006
tour_2568,910067.42115
tour_2571,3502923.6564000007
tour_2577,3604158.8261999995
tour_2581,28343023.49758006
tour_2582,9783450.994549999
tour_2589,4267215.287119998
tour_2591,2255785.77525
tour_2593,11827522.45266
tour_2595,15144616.7315
tour_2596,16863047.53280002
tour_2597,3619979.5593000003
tour_2599,22311240.994499996
tour_26,24557320.369799983
tour_2603,809553.1648199997
tour_2604,15805198.528350016
tour_261,29242868.68576
tour_2612,1820038.74329
tour_2614,12172135.243850004
tour_2616,8944613.0505
tour_2619,19415101.722400002
tour_262,6386621.683599998
tour_2624,6600839.35429
tour_2626,1188910.69172
tour_2628,3592923.06386
tour_2640,7001409.33615
tour_2641,1312019.66535
tour_2642,3612838.8558499976
tour_2645,5269381.198950001
tour_2649,24458536.453
tour_2653,6123057.254199999
tour_2657,838814.6450999996
tour_266,335487.204592
tour_2668,4471247.7381
tour_267,3758561.360500001
tour_2676,1731056.703944
tour_268,10466487.455960006
tour_2681,1263810.4453
tour_2683,30960689.1105
tour_2686,3973244.761284
tour_2688,9940891.201809999
tour_269,1526351.0823700002
tour_2690,13210499.27605
tour_2691,6829596.922949999
tour_2692,8034333.6011999985
tour_2700,13149158.58748
tour_2704,6932884.055949999
tour_2706,15229804.501090001
tour_2707,16403151.171300018
tour_2713,7103750.175593333
tour_272,20233582.029120002
tour_2720,4409717.975419995
tour_2724,1107490.8155
tour_2732,2659598.9919
tour_2738,5358937.991100001
tour_2740,8322489.031570001
tour_2744,4600707.61415
tour_2747,24559678.3117
tour_2752,8909467.082395008
tour_2761,8940296.38127
tour_2763,32678419.163099997
tour_2766,8724918.717416668
tour_2779,39876708.915889986
tour_278,5582920.333319999
tour_2781,9567123.56349
tour_2784,824484.20662
tour_2787,1379636.2055
tour_279,3157964.1041599964
tour_2790,2801752.3957080003
tour_2796,7139897.922280002
tour_2797,14540800.634533333
tour_2799,8094626.5878
tour_280,1356308.0169499996
tour_2803,5071455.464110001
tour_2805,1523164.116788
tour_2808,8224512.1864
tour_2812,26686894.598979983
tour_282,1391878.0900559998
tour_2821,1118198.9703920002
tour_2822,42884335.75299999
tour_2823,3702370.7099919985
tour_2825,16611010.560449997
tour_2832,6490213.075409998
tour_284,1096747.9151640001
tour_2843,9424022.866271665
tour_2848,1741363.1657120003
tour_2852,1968677.9100559996
tour_2853,36763518.210480005
tour_2854,1144645.843125
tour_2857,1249981.496864
tour_2868,11497275.368
tour_2869,3261817.051190001
tour_2873,2964212.112329996
tour_2874,11511184.158281667
tour_2877,20398908.472086646
tour_2878,923239.61
tour_2879,10925968.619714998
tour_288,8397939.934449999
tour_2893,6556540.662
tour_2897,5969387.910069999
tour_2898,1487990.2517999997
tour_29,3119500.3943
tour_2901,2474099.98769
tour_2907,3244887.2570000007
tour_2914,21724912.53303
tour_2923,1912215.8511999992
tour_2925,20783545.795700002
tour_2926,6109384.419
tour_2927,12268615.801459959
tour_2928,26361551.01383333
tour_2931,2375468.786250001
tour_2934,3970067.4178
tour_2941,1380804.4705
tour_2947,4551868.8018000005
tour_2948,3403016.1379000004
tour_2951,2670389.5103600007
tour_2953,9077348.628821429
tour_2955,4195640.248299998
tour_2956,15723693.980579993
tour_2964,6118998.7108499985
tour_2967,5135706.176599998
tour_2983,1580106.7633473328
tour_2986,25937830.916399997
tour_2989,1804429.95655
tour_2995,2719033.96075
tour_3,1385500.38795
tour_300,19884915.267666653
tour_3020,10108655.308399998
tour_3021,5560018.449700002
tour_3025,18474865.607800014
tour_3029,814401.8801785714
tour_3030,6818770.213399994
tour_3034,7385636.7248554155
tour_3045,12858781.357859999
tour_3058,3460868.895350001
tour_3065,734743.482542
tour_308,27587970.676500004
tour_3083,2941057.407389995
tour_3085,10934575.167730005
tour_3094,329646.04464285716
tour_3096,1976243.9659
tour_3097,16169079.215866674
tour_3098,9506913.462750005
tour_3099,685449.6775999997
tour_310,5888493.2814
tour_3101,1181015.5672320004
tour_3106,31554423.640479993
tour_311,1176209.614
tour_3110,18243495.103500027
tour_312,19072449.125280004
tour_3122,517070.4310040005
tour_3123,520417.75490000006
tour_3125,3122459.1345
tour_3128,3567064.49864
tour_313,7543360.74895
tour_3133,21029050.750900947
tour_3134,14816523.037820082
tour_3136,8443677.899249965
tour_3139,10543630.876850002
tour_3141,1277898.01
tour_3145,21687406.77332
tour_3147,4327520.133134998
tour_315,293812.97037999996
tour_3165,19174776.323
tour_3168,925344.5958333332
tour_3179,6956685.463801656
tour_3191,10452765.430486666
tour_3195,5733159.367869999
tour_320,1929974.32979
tour_3208,14030258.132100016
tour_3209,31876995.160699997
tour_3210,51593252.419680014
tour_3212,25359854.3906
tour_3217,31041346.605900034
tour_3218,32710407.74797503
tour_323,1250927.1182
tour_3233,559175.215
tour_3235,9503231.87693445
tour_3237,4644629.89704
tour_3244,559418.3446571429
tour_3247,17727548.98709333
tour_3249,15396597.336759998
tour_3252,15340574.371238332
tour_3254,5861155.3896
tour_3257,7452197.797443215
tour_3259,777702.2945
tour_3261,1572072.0045
tour_3267,8444824.105106667
tour_3269,204141.52226400012
tour_3271,20802654.086206663
tour_3273,1207537.3285800037
tour_3283,8520249.816169992
tour_329,3338666.3872200022
tour_33,12048885.873750003
tour_3303,8381874.397904106
tour_3304,496949.28
tour_3306,4304784.62087
tour_3310,13659341.32113002
tour_3312,5247566.7905
tour_3316,36356412.32239993
tour_3319,9426818.702700002
tour_3322,24336281.52918
tour_3326,6656847.301699999
tour_3327,5570895.8429499995
tour_333,2414735.179
tour_3332,11559205.826100001
tour_3334,24303882.39196
tour_3335,33336126.621320933
tour_3339,1818321.84987
tour_334,2641309.867044
tour_3342,10607323.899750002
tour_3345,8030206.540700002
tour_3346,14191059.625765001
tour_3350,3165811.5835
tour_3353,8708608.69117
tour_3358,384410.62816
tour_336,2143233.2651
tour_3361,1706066.369752001
tour_3365,6294301.403349996
tour_337,5259290.693700001
tour_3372,433687.7187680001
tour_3384,766368.4468120001
tour_3389,12510804.2973
tour_3392,30602571.350899987
tour_3404,27470334.14621667
tour_341,35541018.227699995
tour_3414,760003.5025119999
tour_3421,8344487.326820001
tour_3423,15057634.440590004
tour_3425,9465077.134260012
tour_3426,694563.5468459997
tour_343,1366115.86
tour_3441,491964.2775
tour_3444,15177907.480810035
tour_345,1219893.0385357141
tour_3451,1604922.6356599997
tour_3455,9982673.9857
tour_3459,449952.2875
tour_346,19750571.851499997
tour_3462,8788014.847167933
tour_3465,700214.1529
tour_3473,16063959.490719998
tour_3476,482191.7013
tour_3479,24212602.1585
tour_348,18357710.731156662
tour_3480,27649354.21884
tour_3485,5927594.524250001
tour_3494,21253270.161849998
tour_3497,6499609.811209999
tour_35,662952.038788
tour_3504,15224272.437866654
tour_3513,4932349.745429994
tour_3516,584194.04125
tour_3523,11468638.934500003
tour_3525,8300876.759736662
tour_3526,1114478.393125
tour_353,19639330.07939144
tour_3530,20187362.792
tour_3533,1956724.2056800006
tour_3535,4321800.711700001
tour_3540,8318445.823722
tour_3548,8769734.665538343
tour_356,828587.8138359997
tour_3561,16128653.238599999
tour_3562,12261504.979940012
tour_3567,1559947.2917
tour_3571,5350297.995829996
tour_3572,11909844.214520004
tour_3579,8077997.856200013
tour_3589,10265424.659121664
tour_3593,2285325.02085
tour_3598,7855358.499738887
tour_36,828513.2566879999
tour_3600,11943825.104741681
tour_3603,23125808.857790004
tour_3605,10421054.782459997
tour_3609,8540863.49483
tour_361,18963050.541819997
tour_3610,8673734.058945
tour_3613,6800341.703
tour_3615,7604316.265317858
tour_3618,11857248.404269999
tour_3620,24268928.50787
tour_3622,14254899.153635718
tour_3623,31496559.877125
tour_3626,27314923.57275
tour_3637,3687175.5587499994
tour_364,2254457.9060500003
tour_3644,9768107.777299995
tour_3645,11367720.601300009
tour_3650,4932651.47595
tour_3654,5897185.485410004
tour_3657,638746.0858
tour_3659,357041.52920000005
tour_3662,596273.7143999999
tour_3665,847525.0455
tour_3668,380698.0769
tour_367,5073404.130199999
tour_3674,3457984.09415
tour_3679,11977351.4039
tour_3680,15097769.726450026
tour_3684,2454712.7545300024
tour_3690,21472423.954520006
tour_3691,6671018.069940001
tour_3692,15479657.118180005
tour_3693,4667901.702359999
tour_3704,1172385.6900100005
tour_3709,2605018.6695
tour_3711,14946945.998270007
tour_3715,2538840.3996000006
tour_3716,12474458.33407
tour_3722,916087.8835
tour_3723,1020866.0587640001
tour_3726,16052114.301700003
tour_3727,997401.8935
tour_373,668803.279
tour_3732,2411021.04725
tour_3739,29193976.881639995
tour_374,2336512.2277759993
tour_3742,12806149.282640003
tour_3750,8405295.998566264
tour_3751,7866708.415675648
tour_3758,1895704.9931999987
tour_3759,1861154.0803099994
tour_3761,16968286.8325
tour_3768,454348.5683062856
tour_3771,591718.02875
tour_3773,3212723.924900001
tour_3774,379031.1033
tour_3776,5373360.803799999
tour_3779,5603117.979719999
tour_378,2343323.6125
tour_3787,12132198.106071666
tour_379,4523781.210539999
tour_3795,4383646.099529998
tour_3798,11886131.976664288
tour_3802,1158611.362999999
tour_3827,21255406.891875
tour_3828,21272016.717
tour_3830,36852017.6945
tour_3832,27601612.109
tour_3833,14151232.55
tour_3834,7370747.23663667
tour_384,2543983.8491899986
tour_3841,2077384.8176499999
tour_3845,536936.5608666667
tour_385,9643454.314149998
tour_3855,3962378.263216667
tour_3856,1300885.540357143
tour_3857,258414.2262000001
tour_386,6023837.3408
tour_3864,341462.03959999996
tour_3866,1966648.71675
tour_3869,3215816.0494399997
tour_387,1313688.0317300002
tour_3870,12231015.448600002
tour_3872,901999.3752142857
tour_3873,7235745.317106666
tour_3877,4414533.936669998
tour_3879,603256.6028
tour_389,2209166.0529200006
tour_3896,1190003.1623
tour_390,12230597.107919998
tour_3902,8314134.835099983
tour_3908,21213200.241520014
tour_3912,9666892.486120237
tour_3915,2749724.784389999
tour_3916,13145094.406524997
tour_3917,2557844.185540001
tour_3928,16463307.078879995
tour_3930,36852017.6945
tour_3934,2473489.2982
tour_3935,7015275.343999997
tour_3936,8857995.451049998
tour_3938,13123353.925760003
tour_3939,184000.2494
tour_3940,14024240.902553571
tour_3942,5509655.814010003
tour_3945,4342799.782
tour_3954,1932451.75024
tour_3966,1212747.7578000003
tour_3970,28926489.23028001
tour_3989,20277315.7232
tour_3990,13945267.602250014
tour_3993,23981323.451569967
tour_3995,12210816.671239998
tour_3996,8233179.812139157
tour_3999,21871252.178119995
tour_4000,222188.975
tour_4010,11695611.69504
tour_4015,11455729.086545002
tour_4016,25928649.458039988
tour_4019,12160569.889850019
tour_402,2134616.0608599978
tour_4020,1210376.8675
tour_4032,13328750.355686232
tour_4033,20101112.387749996
tour_4034,1882379.0719
tour_4035,13328750.355686232
tour_4037,13328750.355686232
tour_404,442609.8913
tour_4042,2220512.9518000004
tour_4048,9858541.028536666
tour_405,19026989.146460004
tour_4050,6678288.554289994
tour_4051,1150712.4712999999
tour_406,1247341.2505
tour_4061,726644.7431571428
tour_4069,22352348.757449985
tour_4070,3774485.7405
tour_4073,13858160.111150004
tour_4081,20447638.301
tour_4082,5324510.474389997
tour_4088,6791657.372314286
tour_4089,3202535.1545299995
tour_41,561994.3396000004
tour_4102,16218354.580003573
tour_4103,49488685.70788001
tour_4104,19682857.473940004
tour_4109,10938042.483540002
tour_411,13567835.5288
tour_4111,10354994.936850023
tour_4116,1055318.0375
tour_4126,12055973.193049999
tour_4132,4577237.427100008
tour_4136,10848273.786246665
tour_4138,8292190.3697281005
tour_4139,858980.9035
tour_414,577383.405648
tour_4141,14061504.818666667
tour_4143,4491625.37236
tour_4144,13260188.33549667
tour_4145,6205712.99077
tour_4146,431725.3985
tour_4151,2656928.1472
tour_4152,545336.296
tour_4162,2977369.8853700003
tour_4163,16052104.143039994
tour_4166,11524566.147500018
tour_4173,3177979.6371999998
tour_4174,21576590.487419993
tour_4175,8432863.868535
tour_4177,1176541.0705900001
tour_4178,20100667.448659997
tour_418,1756339.076864
tour_4182,5324510.474389997
tour_4184,2588547.368166667
tour_4185,1753152.8531880018
tour_4188,13673932.056899983
tour_419,24708493.486959923
tour_4192,6950720.574599991
tour_4194,26642678.36056
tour_4196,6832667.261190004
tour_4199,17490807.39815
tour_42,1189583.783
tour_4204,2136630.7417200007
tour_4211,33547503.583739992
tour_4212,19845266.838774994
tour_4217,24414733.66642997
tour_4219,17491865.814330004
tour_4226,554454.0463333332
tour_4228,22530787.975623313
tour_4229,919717.6633571428
tour_423,4293163.3308500005
tour_4234,1308000.655888
tour_4235,727704.2964400001
tour_424,1084012.32413
tour_4247,6887138.393634998
tour_4250,568192.3252999999
tour_4253,11838550.00988666
tour_4260,9543167.774599992
tour_4268,3278758.50372
tour_4280,5849907.04015
tour_4284,12109884.69686
tour_4289,10891582.265700001
tour_4293,13927782.844046427
tour_4294,2360609.125849999
tour_4296,1981342.0005200002
tour_4298,5387930.456700001
tour_43,2988936.7978299996
tour_4302,18457372.363519967
tour_4317,9429700.866883334
tour_4321,12217795.585730007
tour_4327,11588154.674890004
tour_4328,6879822.891666663
tour_4330,8243912.458694443
tour_434,3588684.39702
tour_4340,5373742.154039997
tour_4347,1362728.4730699998
tour_435,12878128.405400004
tour_4350,1024636.4499400001
tour_4354,1301495.7416309523
tour_4358,4483852.5351
tour_4363,16878070.218200013
tour_4365,13461934.731335724
tour_4372,2440774.9370999997
tour_4374,6394324.0629
tour_438,1689325.056
tour_4381,1144573.858099999
tour_4384,1506690.0560999978
tour_4386,11836216.200309994
tour_4394,7864016.01017
tour_4396,4425106.570870001
tour_4402,50739476.08806002
tour_4411,727741.87
tour_4417,13903647.238900006
tour_442,659602.8891
tour_4420,11934488.609200006
tour_4421,322527.4228
tour_4425,9672637.423891386
tour_4435,787930.081
tour_4443,8190189.424200009
tour_4444,713558.5568333333
tour_4445,17609960.415043335
tour_4448,8243912.458694443
tour_4449,25104143.63069999
tour_4451,1677982.5498333334
tour_4463,536625.1942459994
tour_4464,5578452.186659996
tour_4467,16889454.185730003
tour_4470,3321208.5288
tour_4474,7939291.625599999
tour_4475,5718927.316949997
tour_4479,4605128.04025
tour_4487,1206345.8265999998
tour_4491,5209206.246
tour_4492,1349110.1761904762
tour_4496,752708.0951785713
tour_4497,7379206.283800002
tour_4499,16622851.457781674
tour_4501,472777.868
tour_4507,29317257.0515
tour_4508,7935560.824521348
tour_4509,762160.7818750001
tour_451,1189969.4836000004
tour_4514,730602.072
tour_4520,19561685.5941
tour_4521,6275251.32702
tour_4529,658380.206
tour_4533,10283216.277564997
tour_4543,2059779.7667199972
tour_4549,30935556.833339993
tour_4562,9359095.633240001
tour_4569,25171808.050199997
tour_4571,28148144.853509996
tour_4575,31047329.523
tour_4578,7594284.260950006
tour_4581,2709430.5612000003
tour_459,12584463.536419999
tour_460,4285386.4865
tour_4602,8787554.180979967
tour_4603,11997739.594950007
tour_4618,27175148.546899993
tour_4620,28910121.579
tour_4621,28043526.9975
tour_4625,2776774.4877999993
tour_463,1524683.0236499999
tour_4641,27470334.14621667
tour_4659,1006817.6805899998
tour_4666,2720923.8392
tour_467,2516574.3667999995
tour_4675,12245262.098441659
tour_4679,8180133.088423331
tour_4681,9509996.4134
tour_4682,14042434.951200003
tour_4691,4672073.674299996
tour_4698,892789.6886999999
tour_470,20927899.442000013
tour_4702,10343714.429900002
tour_4704,22168127.405399997
tour_4707,3273419.155749999
tour_4712,3274081.7360499986
tour_4721,3235037.488650006
tour_4722,15489016.902233336
tour_4723,10487849.91646
tour_473,2938905.30215
tour_4730,2440813.3665999994
tour_4739,3716787.5710699996
