ID,total_cost
tour_1297,8810425.0
tour_1299,8619356.0
tour_130,8405109.0
tour_1300,3597803.8
tour_1301,13977337.540000001
tour_1307,1229314.6
tour_131,1767362.5
tour_1317,12829050.0
tour_1318,2450919.0
tour_1320,9061474.5
tour_1322,3675179.0
tour_1323,452303.5
tour_1341,1434416.0
tour_1346,3336418.35
tour_1348,3958884.0100000002
tour_1352,7259850.0
tour_1354,20959087.5
tour_1355,6851374.0
tour_1365,1364046.5
tour_1366,8177276.25
tour_1374,4596240.0
tour_1378,2432162.5
tour_1389,1217464.5
tour_1392,1014300.0
tour_1396,2320208.58
tour_1398,12984115.5
tour_140,1579010.0
tour_1403,341157.5
tour_1407,17394646.05
tour_1416,1775945.8
tour_1421,5679397.75
tour_1424,10736095.0
tour_1428,28699612.5
tour_1433,1049747.5
tour_1434,5893011.0
tour_1435,2618616.0
tour_1437,1684066.25
tour_1438,1064830.0
tour_1441,1415825.0
tour_1442,3630997.5
tour_1449,2197842.0
tour_1450,13169511.15
tour_1451,871011.0
tour_1459,18328775.759999998
tour_1463,1743156.2
tour_1468,4665862.5
tour_1470,1166848.28
tour_1477,1695225.5
tour_1479,20814751.0
tour_1484,2031341.5
tour_1488,19188513.7
tour_1497,7659899.464285714
tour_1499,1823250.0
tour_15,9696850.0
tour_1502,15206302.0
tour_1503,6166390.0
tour_1515,26265671.5
tour_1517,17714007.55
tour_1521,2507903.1
tour_1522,287187.5
tour_1523,19200928.5
tour_1527,14703318.75
tour_153,2984493.259
tour_1532,10549987.5
tour_1535,1650335.7
tour_1539,20803952.0
tour_154,14103448.25
tour_1540,6082578.0
tour_1544,5136426.0
tour_1546,247437.5
tour_1549,6295106.5
tour_1552,14609187.5
tour_1553,1714912.92
tour_1554,622741.25
tour_1557,1427231.8
tour_1566,8079675.0
tour_1568,804649.75
tour_1569,9551182.2
tour_158,3172699.8
tour_1583,14272355.1
tour_1584,18609146.56
tour_1588,2899455.0
tour_159,28168490.0
tour_1594,1842859.0
tour_1595,3904325.0
tour_160,3229832.0
tour_1603,19740603.15
tour_1608,1783861.5
tour_161,15649285.35
tour_1611,9539482.0
tour_1615,1277650.0
tour_1622,1489371.5
tour_1624,19402946.04
tour_1625,26047612.5
tour_1627,2841704.5
tour_1630,3148480.0
tour_1632,8914011.5
tour_1637,24246556.0
tour_164,3487471.0
tour_1641,3446166.22
tour_1643,20517627.0
tour_1649,2487595.82
tour_1650,15271563.8
tour_1651,12267157.5
tour_1654,1063756.48
tour_1657,18672117.075999998
tour_1660,986762.5
tour_1668,3711142.5
tour_167,4785657.6
tour_1674,11890395.0
tour_1676,15281650.2
tour_1680,4926672.5
tour_1682,16505188.2
tour_1689,204833.75
tour_1695,9906733.0
tour_1696,5307442.75
tour_1699,14751889.120000001
tour_1704,1200030.0
tour_171,372644.5
tour_1711,1618310.0
tour_1717,10472064.6
tour_1718,7742670.3
tour_1734,22500562.5
tour_1743,4175862.5
tour_1744,49894055.25
tour_1745,14665696.5
tour_175,12994800.0
tour_1754,3645722.5
tour_1759,24785046.0
tour_1766,26894595.0
tour_177,1778820.67
tour_1770,33506830.5
tour_1772,4352739.5
tour_1773,11668800.0
tour_1777,3522128.9
tour_178,1939954.15
tour_179,2053321.25
tour_1792,12160083.0
tour_1793,11510558.9
tour_1796,15131439.9
tour_1804,40627977.0
tour_1809,9217345.77
tour_1815,6149161.585
tour_1819,6355054.42
tour_1820,13200041.0
tour_1826,18430886.0
tour_1827,11070558.0
tour_183,2523378.0
tour_1830,19661894.86
tour_1834,11384617.0
tour_1836,9340121.0
tour_1839,8269252.9
tour_1843,16178040.62
tour_1846,4558125.0
tour_1849,13405185.65
tour_1856,12723449.4
tour_1863,14342289.0
tour_1864,7059692.55
tour_1865,10045688.209999999
tour_1868,5023882.5
tour_1874,804384.75
tour_1879,34036450.5
tour_188,3890454.5450000004
tour_1888,2529715.5
tour_1889,16690511.0
tour_1892,7677129.62
tour_1894,15247590.444999998
tour_1901,5817825.0
tour_1903,23205000.0
tour_191,19865137.5
tour_1910,1441201.5
tour_1912,25119412.5
tour_1924,7692457.5
tour_1928,17602260.0
tour_1932,17231460.09
tour_1939,10545015.0
tour_1948,12061916.9
tour_1951,25284499.5
tour_1952,11632865.331999999
tour_1954,9355112.24
tour_1955,37205190.75
tour_1957,3950515.55
tour_196,20764809.8
tour_1964,1423566.5
tour_1966,35708988.07
tour_1976,33895875.0
tour_198,1427105.207
tour_1983,8576070.75
tour_1984,18360948.6
tour_1987,15196132.1
tour_1989,3400379.1
tour_199,4902761.75
tour_1990,4750447.5200000005
tour_1991,3434195.5
tour_1992,2603370.0
tour_1994,27579027.95
tour_1995,11227449.4
tour_1998,11152373.745000001
tour_200,5650583.25
tour_2007,3814498.6
tour_201,362200.0
tour_2010,7659311.5
tour_2011,23917725.0
tour_2012,1830225.0
tour_2013,4948047.5
tour_2014,3105987.0
tour_2017,30368685.25
tour_2023,3886155.0
tour_2025,14528787.0
tour_2030,2955236.48
tour_2035,18354160.5
tour_2044,13181877.35
tour_2051,881159.8
tour_2053,10159698.1
tour_2056,25227150.0
tour_2061,20238075.0
tour_2062,2963287.0
tour_2065,787044.2792
tour_2066,4717444.35
tour_2074,9629944.5
tour_2075,16881637.5
tour_2086,15406462.5
tour_209,3262801.05
tour_2091,16365906.73
tour_2097,3991400.0
tour_21,11750986.16
tour_2102,3316130.8
tour_2108,4723875.0
tour_2117,2857612.5
tour_2120,1997148.45
tour_2126,18099402.75
tour_2127,2370225.0
tour_2128,12132900.0
tour_2132,3769923.4
tour_2133,31517362.5
tour_2137,13177125.0
tour_2141,13337870.2
tour_2142,7922519.35
tour_2147,1949687.5
tour_2148,4991033.4
tour_2150,1575541.0
tour_2165,663876.0
tour_2167,36465000.0
tour_2171,4032014.0
tour_2173,55082040.0
tour_2174,10202976.02
tour_2181,12648382.5
tour_2189,977550.75
tour_2192,1757567.1
tour_2193,5467089.529999999
tour_2197,5584117.5
tour_2198,1954185.0
tour_220,13061174.85
tour_2208,15447900.0
tour_2214,11666388.4
tour_2215,12998651.25
tour_2219,881159.8
tour_222,2585750.1
tour_2224,8352371.209999999
tour_2225,870718.39
tour_2226,27102805.9
tour_2227,2353532.0
tour_2232,7294681.470000001
tour_2235,593759.3
tour_2238,23291141.25
tour_224,3697542.6
tour_2244,4197606.0
tour_2245,4792350.0
tour_2247,7231984.45
tour_2249,5997214.82
tour_2256,22715160.0
tour_2257,1247281.0
tour_2259,5220915.0
tour_226,14916117.5
tour_2262,8223822.75
tour_2264,2197842.0
tour_2269,18298800.0
tour_227,28375001.579999994
tour_2272,13135687.5
tour_2273,15925425.75
tour_2275,3201869.98
tour_2279,17566610.0
tour_2287,1888903.0
tour_229,1071844.8
tour_2293,8016245.25
tour_2298,911646.1
tour_2300,1818194.25
tour_2303,23796088.8
tour_2304,1123507.6400000001
tour_2307,4217332.05
tour_2309,2282700.0
tour_2316,523045.0
tour_2320,1378395.0
tour_2322,24984200.376
tour_2323,5548794.0
tour_2332,3718104.0
tour_2335,11206170.0
tour_234,6677280.0
tour_2340,8453250.0
tour_2341,8950402.5
tour_2350,1775169.1
tour_2359,26390637.95
tour_236,5573832.32
tour_2363,8490794.5
tour_2365,19164015.0
tour_2366,17368075.5
tour_2369,28699505.4
tour_237,13610300.3
tour_2379,47890830.0
tour_239,13942691.1
tour_2390,6883597.5
tour_2393,9011119.45
tour_2397,20343498.5
tour_2404,1357714.5
tour_2406,1754350.0
tour_2413,5389091.12
tour_2415,4826380.0
tour_2418,1119580.8
tour_2427,1084612.5
tour_2430,1570264.5
tour_2431,10624465.0
tour_2432,1149358.75
tour_2437,4388737.0
tour_244,18509295.25
tour_2442,19035552.8
tour_2452,24071847.0
tour_2456,23471092.5
tour_2460,31496236.6
tour_2464,6022857.75
tour_2467,2118968.0
tour_2468,33978750.0
tour_247,11974906.831999999
tour_2472,7874782.5
tour_2473,3132524.8
tour_2474,18574212.5
tour_2477,6240572.5
tour_248,5863240.5
tour_2481,24149778.4
tour_2491,836241.65
tour_2494,5183169.25
tour_2496,3623046.585
tour_2497,13799900.789999997
tour_2506,9879481.15
tour_2508,11726812.5
tour_2509,858182.3
tour_2512,12361057.0
tour_2513,12305325.05
tour_2514,5406765.0
tour_2520,12848381.7
tour_2522,1451970.0
tour_2523,10480738.441999998
tour_2531,1385047.5
tour_2539,8261974.5
tour_2541,2253288.46
tour_2546,7052662.5
tour_2552,1645241.3
tour_2554,2031341.5
tour_2555,361112.5
tour_2556,3019872.1
tour_2561,2731720.0
tour_2568,912539.0
tour_2571,5329412.5
tour_2577,891315.0
tour_2581,9864451.959999999
tour_2582,10026800.0
tour_2589,2129887.5
tour_2591,2790633.04
tour_2593,8362286.5
tour_2595,25577677.0
tour_2596,7801708.0
tour_2597,396137.75
tour_2599,10511666.1
tour_26,4160325.0
tour_2603,684857.5
tour_2604,19224875.0
tour_261,10798612.5
tour_2612,3492096.4
tour_2614,17758723.6
tour_2616,3470387.5
tour_2619,6883304.75
tour_262,2482197.5
tour_2624,17496496.7
tour_2626,2552550.0
tour_2628,2078217.25
tour_2640,2476175.0
tour_2641,342250.0
tour_2642,6125476.5
tour_2645,6479832.835
tour_2649,19275682.9
tour_2653,1084612.5
tour_2657,860675.0
tour_266,1446350.0
tour_2668,3544910.0
tour_267,2631993.0
tour_2676,2322985.5
tour_268,7095771.95
tour_2681,4044389.5
tour_2683,27067408.5
tour_2686,8171059.35
tour_2688,5231486.5
tour_269,2805824.0
tour_2690,6611403.7
tour_2691,4903197.8
tour_2692,6796612.75
tour_2700,23776970.79
tour_2704,9536707.77
tour_2706,18728314.0
tour_2707,14264316.0
tour_2713,11288675.0
tour_272,19655894.0
tour_2720,322288.5
tour_2724,1236985.0
tour_2732,2974171.32
tour_2738,1181079.0
tour_2740,6931201.07
tour_2744,2451524.5
tour_2747,19459050.0
tour_2752,15483805.7
tour_2761,15832586.37
tour_2763,35583374.25
tour_2766,6602879.9
tour_2779,27299813.8
tour_278,8421617.5
tour_2781,26700847.19
tour_2784,1599810.7
tour_2787,2189656.75
tour_279,4357937.0
tour_2790,3574406.859
tour_2796,3490695.0
tour_2797,23818509.0
tour_2799,6397915.319
tour_280,10222437.620000001
tour_2803,3017833.6900000004
tour_2805,2714133.54
tour_2808,29741751.0
tour_2812,19966575.0
tour_282,1918264.0
tour_2821,5434599.95
tour_2822,19968683.4
tour_2823,3139305.0
tour_2825,22246087.5
tour_2832,14236267.5
tour_284,2155588.0
tour_2843,20167868.060000002
tour_2848,4903012.7
tour_2852,5987394.0
tour_2853,17830294.15
tour_2854,537052.5
tour_2857,918735.0
tour_2868,6553239.9
tour_2869,1539220.5
tour_2873,4516687.5
tour_2874,8815231.0
tour_2877,19086157.176
tour_2878,2198839.5
tour_2879,7631342.5
tour_288,1929367.6
tour_2893,7105068.74
tour_2897,5701800.0
tour_2898,3103552.5
tour_29,4234407.6
tour_2901,3391772.5
tour_2907,3775660.4850000003
tour_2914,28246237.5
tour_2923,2407948.9
tour_2925,18752560.6
tour_2926,2482990.0
tour_2927,29247090.7
tour_2928,18322567.05
tour_2931,1811257.5
tour_2934,1463073.75
tour_2941,397659.45
tour_2947,274500.5
tour_2948,5487982.5
tour_2951,5097297.2700000005
tour_2953,11002485.0
tour_2955,3561831.0
tour_2956,3300561.25
tour_2964,12309557.5
tour_2967,3928275.0
tour_2983,3740833.0
tour_2986,23163562.5
tour_2989,1233510.0
tour_2995,3138340.0
tour_3,1745890.25
tour_300,23587440.2
tour_3020,16433869.059999999
tour_3021,4672203.5
tour_3025,16404668.16
tour_3029,900362.1
tour_3030,3148472.25
tour_3034,12122283.568
tour_3045,11139546.6
tour_3058,2630161.5
tour_3065,2054370.175
tour_308,12664301.3
tour_3083,2064476.25
tour_3085,3684759.0100000002
tour_3094,1507803.8
tour_3096,3831510.78
tour_3097,14415277.5
tour_3098,38890193.65
tour_3099,1047467.5
tour_310,3764182.5
tour_3101,1663278.1539999999
tour_3106,36697050.0
tour_311,2169004.5
tour_3110,15707586.6
tour_312,10869807.82
tour_3122,4066676.6399999997
tour_3123,2731720.0
tour_3125,1967740.45
tour_3128,5836886.25
tour_313,10597627.5
tour_3133,15347629.9
tour_3134,13145333.3
tour_3136,21564365.445
tour_3139,35170690.5
tour_3141,852534.8
tour_3145,12508433.4
tour_3147,15180925.5
tour_315,2670497.7
tour_3165,10988396.25
tour_3168,1469035.1
tour_3179,5825612.7
tour_3191,10717565.72
tour_3195,3505417.5
tour_320,1600160.5
tour_3208,21569227.0
tour_3209,17784975.0
tour_3210,23860200.0
tour_3212,19541101.03
tour_3217,7472056.07
tour_3218,12867172.5
tour_323,346800.0
tour_3233,858585.0
tour_3235,32210649.360000003
tour_3237,3597999.0
tour_3244,1253795.0
tour_3247,8067360.080000001
tour_3249,16710583.5
tour_3252,3262495.5
tour_3254,2172421.32
tour_3257,8249949.4
tour_3259,488862.1
tour_3261,5273655.0
tour_3267,14319868.6
tour_3269,2802032.56
tour_3271,8566827.0
tour_3273,810895.0
tour_3283,8307381.5
tour_329,5843409.7
tour_33,13468894.385
tour_3303,9734773.8
tour_3304,889121.75
tour_3306,11448352.5
tour_3310,15821353.280000001
tour_3312,9088553.6
tour_3316,16215361.6
tour_3319,17050480.990000002
tour_3322,36572952.0
tour_3326,10525125.0
tour_3327,9867135.75
tour_333,4897540.5
tour_3332,14768078.95
tour_3334,16107564.6
tour_3335,30734038.32
tour_3339,222200.5
tour_334,836402.5
tour_3342,5463324.75
tour_3345,6771998.6
tour_3346,8116412.0
tour_3350,5090485.0
tour_3353,7316801.7
tour_3358,989750.39
tour_336,1589375.8
tour_3361,4358057.1
tour_3365,13804450.5
tour_337,7309575.0
tour_3372,5516413.6
tour_3384,1664168.4
tour_3389,12278574.75
tour_3392,21766290.0
tour_3404,22540872.7
tour_341,31275295.25
tour_3414,1647110.0
tour_3421,20825705.5
tour_3423,22868614.2
tour_3425,15327335.319999998
tour_3426,1401198.0
tour_343,9432454.6
tour_3441,1155251.7
tour_3444,14556855.2
tour_345,178030.0
tour_3451,3954446.1
tour_3455,23877566.75
tour_3459,709205.0
tour_346,8950500.0
tour_3462,7863940.154999999
tour_3465,4430822.76
tour_3473,4243422.7
tour_3476,1879605.0
tour_3479,33923838.0
tour_348,5714994.720000001
tour_3480,31301887.5
tour_3485,4986772.35
tour_3494,17594362.5
tour_3497,10774022.0
tour_35,3350137.5
tour_3504,18365100.0
tour_3513,4643881.5
tour_3516,2291017.1
tour_3523,13435669.15
tour_3525,6441045.0
tour_3526,692143.3
tour_353,5870363.5
tour_3530,13367031.1
tour_3533,6755325.0
tour_3535,1385130.0
tour_3540,3176974.6
tour_3548,5041803.9
tour_356,1770025.0
tour_3561,6993475.0
tour_3562,8065219.5600000005
tour_3567,257559.75
tour_3571,11968814.3
tour_3572,20570472.6
tour_3579,13923318.75
tour_3589,12923527.5
tour_3593,6907994.2
tour_3598,5500021.9
tour_36,897482.5
tour_3600,6229643.2
tour_3603,11692368.3
tour_3605,14013527.85
tour_3609,13001430.0
tour_361,35635879.5
tour_3610,11569350.0
tour_3613,2489342.4
tour_3615,5593769.0
tour_3618,15300330.245
tour_3620,20817673.0
tour_3622,9833112.3
tour_3623,16333127.05
tour_3626,18515103.75
tour_3637,956233.0
tour_364,843438.85
tour_3644,7451810.7700000005
tour_3645,3443258.03
tour_3650,3016057.5
tour_3654,23595938.630000003
tour_3657,944505.0
tour_3659,916870.5
tour_3662,805297.1
tour_3665,597938.5
tour_3668,535064.37
tour_367,4149121.4799999995
tour_3674,1712182.5
tour_3679,8156276.7
tour_3680,25736230.81
tour_3684,15265575.0
tour_3690,14594287.5
tour_3691,29107578.0
tour_3692,11425981.25
tour_3693,2834559.352
tour_3704,604705.0
tour_3709,2128404.675
tour_3711,6272747.0
tour_3715,1658600.0
tour_3716,20935161.02
tour_3722,573559.3
tour_3723,935867.5
tour_3726,14280953.7
tour_3727,2700219.2
tour_373,1397002.5
tour_3732,3987300.0
tour_3739,10831502.1
tour_374,1023000.0
tour_3742,20755101.371999998
tour_3750,10378126.690000001
tour_3751,13866889.8
tour_3758,557226.25
tour_3759,5549698.5
tour_3761,19082797.5
tour_3768,1262098.0
tour_3771,783895.0
tour_3773,559240.5
tour_3774,1524152.5
tour_3776,2388471.6
tour_3779,1750245.92
tour_378,7431875.040000001
tour_3787,15030856.0
tour_379,4332861.7
tour_3795,10534508.0
tour_3798,16367754.0
tour_3802,1569897.3
tour_3827,30265950.0
tour_3828,25310025.0
tour_3830,21690873.75
tour_3832,17287725.0
tour_3833,11038950.0
tour_3834,8524655.2
tour_384,4181512.1
tour_3841,3343548.0
tour_3845,590075.2
tour_385,27383347.55
tour_3855,6632178.5
tour_3856,418947.5
tour_3857,328572.5
tour_386,2132587.5
tour_3864,415631.25
tour_3866,992472.03
tour_3869,3618378.6
tour_387,1587321.5
tour_3870,15237300.0
tour_3872,518264.8
tour_3873,13388018.16
tour_3877,7431596.24
tour_3879,569025.0
tour_389,2639432.25
tour_3896,859535.0
tour_390,5476660.5
tour_3902,3371212.0
tour_3908,15429490.7
tour_3912,36138688.4
tour_3915,1242030.0
tour_3916,16963370.1
tour_3917,10923701.95
tour_3928,19635115.6
tour_3930,21690873.75
tour_3934,845720.0
tour_3935,25835159.3
tour_3936,22920738.75
tour_3938,11299976.313
tour_3939,238975.0
tour_3940,22379565.0
tour_3942,4793713.21
tour_3945,3683676.75
tour_3954,3189978.2
tour_3966,2363880.6
tour_3970,33487512.9
tour_3989,5980528.6
tour_3990,11460631.6
tour_3993,16828649.1
tour_3995,15080705.15
tour_3996,10592077.3
tour_3999,17194505.942
tour_4000,714270.0
tour_4010,10025407.959999999
tour_4015,5942469.0
tour_4016,16941117.095
tour_4019,35773127.6
tour_402,3068482.455
tour_4020,1101744.0
tour_4032,25480786.6
tour_4033,9402260.55
tour_4034,4347376.0
tour_4035,25480786.6
tour_4037,25480786.6
tour_404,1174875.0
tour_4042,17960514.0
tour_4048,20750905.5
tour_405,19250802.45
tour_4050,4047663.6
tour_4051,303127.5
tour_406,1256195.395
tour_4061,619237.5
tour_4069,26033428.669999998
tour_4070,8278870.0
tour_4073,7435557.5
tour_4081,28799062.5
tour_4082,6410005.6
tour_4088,4377951.59
tour_4089,4171313.5
tour_41,464900.6
tour_4102,4093600.9659999995
tour_4103,19050805.2
tour_4104,5745291.95
tour_4109,25560026.660000004
tour_411,7262800.1
tour_4111,14937948.959999999
tour_4116,3266874.0
tour_4126,12159799.184999999
tour_4132,2426535.5
tour_4136,11196978.39
tour_4138,10270696.709999999
tour_4139,1384332.5
tour_414,2933981.9
tour_4141,12432907.5
tour_4143,9817629.2
tour_4144,18148133.25
tour_4145,5751525.0
tour_4146,1383472.5
tour_4151,3900352.3200000003
tour_4152,560875.0
tour_4162,1798621.5
tour_4163,29452775.4
tour_4166,9514632.165000001
tour_4173,1851475.0
tour_4174,19050805.2
tour_4175,17275739.15
tour_4177,570100.0
tour_4178,14503125.0
tour_418,1974666.0
tour_4182,6410005.6
tour_4184,1115295.0
tour_4185,3579606.87
tour_4188,13001430.0
tour_419,32296656.354999997
tour_4192,21252789.79
tour_4194,22642580.5
tour_4196,9058952.180000002
tour_4199,8224370.5
tour_42,2449847.475
tour_4204,605826.5
tour_4211,15167018.1
tour_4212,15895425.0
tour_4217,30314768.05
tour_4219,15955095.0
tour_4226,668838.1
tour_4228,21098130.5
tour_4229,2030290.395
tour_423,6734556.12
tour_4234,3882914.935
tour_4235,11969669.475
tour_424,2825940.0
tour_4247,14921334.5
tour_4250,1491750.0
tour_4253,14913409.680000002
tour_4260,9331187.5
tour_4268,553940.0
tour_4280,5370581.0
tour_4284,7639740.5
tour_4289,15251652.0
tour_4293,5222887.8
tour_4294,3623046.585
tour_4296,1091740.0
tour_4298,4211385.35
tour_43,1392296.25
tour_4302,28112233.6
tour_4317,6752793.040000001
tour_4321,21526510.78
tour_4327,10638760.735
tour_4328,29479861.5
tour_4330,16085416.319999998
tour_434,4287486.0
tour_4340,3319945.5
tour_4347,4948458.225
tour_435,16348088.25
tour_4350,4826380.0
tour_4354,1410892.5
tour_4358,6251124.57
tour_4363,8112780.0
tour_4365,26276114.6
tour_4372,1276153.25
tour_4374,1170103.5
tour_438,1611550.0
tour_4381,1316770.5
tour_4384,2979800.5
tour_4386,13993098.6
tour_4394,2005464.5
tour_4396,827312.5
tour_4402,17873698.0
tour_4411,536762.3
tour_4417,19869902.7
tour_442,569073.25
tour_4420,23762934.9
tour_4421,522463.75
tour_4425,5306815.2
tour_4435,986094.5
tour_4443,9283791.97
tour_4444,1207489.4
tour_4445,19915459.0
tour_4448,16085416.319999998
tour_4449,65967619.4
tour_4451,672245.0
tour_4463,2598328.54
tour_4464,3389989.2099999995
tour_4467,20772257.5
tour_4470,4793713.21
tour_4474,4110600.0
tour_4475,6747817.540000001
tour_4479,384385.0
tour_4487,6691455.5
tour_4491,5456722.5
tour_4492,819587.5
tour_4496,999216.75
tour_4497,6881175.0
tour_4499,27345037.339999996
tour_4501,14128600.0
tour_4507,17566610.0
tour_4508,13493709.455000002
tour_4509,3135499.31
tour_451,1061307.5
tour_4514,2458283.7600000002
tour_4520,12234395.7
tour_4521,6166390.0
tour_4529,1721176.5
tour_4533,16101224.45
tour_4543,1425347.0
tour_4549,65978754.4
tour_4562,23171850.0
tour_4569,20080612.5
tour_4571,11997866.5
tour_4575,50595187.5
tour_4578,25858712.5
tour_4581,781159.3
tour_459,15218734.142
tour_460,9924398.209999999
tour_4602,9261479.3
tour_4603,11906690.5
tour_4618,13999250.0
tour_4620,19655894.0
tour_4621,9961575.0
tour_4625,9982005.975
tour_463,335718.89
tour_4641,22540872.7
tour_4659,199862.5
tour_4666,2896300.5
tour_467,1689652.5
tour_4675,14945804.15
tour_4679,9276716.4
tour_4681,5598519.0
tour_4682,5866224.0
tour_4691,2853768.466
tour_4698,540779.8
tour_470,16386878.75
tour_4702,12403072.5
tour_4704,13149259.845
tour_4707,5095720.5
tour_4712,2457049.1
tour_4721,3530445.0
tour_4722,10277522.85
tour_4723,10110147.5
tour_473,1991730.0
tour_4730,1105350.5
tour_4739,7490725.0
tour_4742,2146872.5
tour_4743,10334436.0
tour_4756,8208626.0
tour_476,2977328.75
tour_4769,27493002.65
tour_477,3857592.4
tour_4782,8075340.0
tour_4784,737770.0
tour_4787,8722965.41
tour_4807,1939477.6
tour_4811,3544300.0
tour_4812,5991862.5
tour_4816,6464250.0
tour_482,840855.0
tour_4820,717697.5
tour_4822,9546092.5
tour_4824,20843062.5
tour_4826,649811.0
tour_4827,6019728.9
tour_4829,680637.5
tour_4831,2846196.4
tour_4832,2618130.0799999996
tour_4837,2896685.4328
tour_4844,6281515.5
tour_4846,3797211.46
tour_4848,2974178.56
tour_4851,6032567.470000001
tour_4854,15196132.1
tour_4869,13354671.279999997
tour_4873,21820987.5
tour_4876,14412024.294999998
tour_4878,7555021.0
tour_488,1656535.0
tour_489,16636145.0
tour_4892,1565500.0
tour_4896,1544025.0
tour_49,1748352.75
tour_4903,159100.0
tour_4905,10335975.0
tour_4909,3064137.8444
tour_4918,23910857.845
tour_4926,23967450.0
tour_493,21981004.5
tour_4931,9051565.85
tour_4935,19616950.93
tour_4938,2040182.25
tour_4939,12381417.9
tour_4940,27303523.71
tour_4945,11876129.08
tour_4948,18762713.1
tour_4954,3574406.859
tour_4956,16677440.0
tour_4960,2555602.25
tour_4961,3061534.195
tour_4962,7354268.75
tour_4971,13347061.25
tour_4975,14835221.5
tour_4978,5482181.25
tour_4980,9261479.3
tour_4981,488110.0
tour_4988,6770092.75
tour_499,1633420.35
tour_4995,13388018.16
tour_4998,12905997.864999998
tour_5004,6755325.0
tour_5008,10952927.0
tour_5009,27433282.5
tour_5012,20336895.66
tour_5015,15908608.5
tour_5016,6957356.25
tour_502,847037.5
tour_5024,21640726.095
tour_5033,612237.5
tour_5038,4342415.0
tour_5039,5577043.29
tour_5041,7528652.5
tour_5042,14067686.1
tour_5046,10679477.25
tour_5050,1473132.0
tour_5059,25403893.9
tour_5060,8843552.7
tour_5062,20768475.0
tour_5066,499340.0
tour_5075,1856210.0
tour_5081,17004292.5
tour_5090,16450900.680000002
tour_5094,20363818.7
tour_5096,1781010.0
tour_5099,25131015.0
tour_5103,4253106.0
tour_5104,26179570.8
tour_5111,7737210.0
tour_5113,28500712.5
tour_5127,4161708.1
tour_5129,21617539.4
tour_5138,20320950.0
tour_514,2747998.4
tour_5140,2300781.1
tour_5143,809397.5
tour_515,2728882.5
tour_5154,23882193.9
tour_5155,2871862.5
tour_5160,9905220.0
tour_5162,7735435.5
tour_5168,28941958.0
tour_517,353336.6
tour_5174,3412426.4900000007
tour_5178,4444541.01
tour_5179,583020.0
tour_5180,654712.5
tour_5183,436300.0
tour_5186,327650.0
tour_5188,3524987.8200000003
tour_5189,5368142.7
tour_5193,15501092.064999998
tour_5194,11626198.0
tour_5196,7839786.3
tour_5199,698443.3
tour_5203,837875.0
tour_5204,540252.5
tour_521,1579179.5
tour_5212,17146837.5
tour_5213,22070271.08
tour_5215,306112.5
tour_5216,21920437.5
tour_5217,8941269.0
tour_5219,8603093.1
tour_5222,11668800.0
tour_5226,2779515.0
tour_5235,20620962.5
tour_5240,1558895.0
tour_5242,488648.75
tour_525,2556488.15
tour_5254,8631720.8
tour_5256,20387250.0
tour_5262,7288027.5
tour_5266,27222272.65
tour_5267,17823332.031999998
tour_5271,16034605.25
tour_5278,16766393.4
tour_5282,20664177.96
tour_5284,394827.5
