ID,total_cost
tour_1544,3838899.196947492
tour_1546,977081.350217184
tour_1549,2408801.28366567
tour_1552,6049530.440570125
tour_1553,5990519.290747469
tour_1554,1704813.3307352178
tour_1557,1685699.3121826486
tour_1566,10025121.06206122
tour_1568,692909.6168194832
tour_1569,11984820.15125353
tour_158,1388176.0691980144
tour_1583,12055785.519591467
tour_1584,13502889.71978511
tour_1588,4410277.0232227
tour_159,23282041.036080744
tour_1594,2413606.9548137067
tour_1595,6289358.946669199
tour_160,6925167.990137665
tour_1603,12631369.06356307
tour_1608,1399370.9832341154
tour_161,3678332.480087562
tour_1611,6077225.036719301
tour_1615,4548800.475336034
tour_1622,2543576.491677437
tour_1624,10783826.09456893
tour_1625,8647752.943882197
tour_1627,8694515.18619163
tour_1630,395088.18208738
tour_1632,6549726.00605027
tour_1637,13994479.679288877
tour_164,2352931.8899088786
tour_1641,1268831.1724842638
tour_1643,29309044.69789365
tour_1649,2850823.890676164
tour_1650,14486704.26592267
tour_1651,12706531.405801648
tour_1654,976878.5605994645
tour_1657,14794452.704436487
tour_1660,1014227.6294738874
tour_1668,3969720.9327407824
tour_167,2669042.8980443384
tour_1674,14184375.49062312
tour_1676,12457702.48726538
tour_1680,6401059.742718901
tour_1682,13802353.639855025
tour_1689,694614.0747647118
tour_1695,12124991.453704553
tour_1696,1603905.969292592
tour_1699,11781740.320926588
tour_1704,306096.9244661252
tour_171,1180182.3000817634
tour_1711,467243.5581920957
tour_1717,10171629.300347842
tour_1718,2686891.356379067
tour_1734,12534855.894650187
tour_1743,14873497.249041924
tour_1744,16419340.890517019
tour_1745,9793170.82861596
tour_175,13734767.381248035
tour_1754,10035091.672166666
tour_1759,18288818.630929567
tour_1766,14146721.259310901
tour_177,9409864.113475338
tour_1770,27423825.258266844
tour_1772,2309415.6676132623
tour_1773,22604289.357406773
tour_1777,6667014.438953281
tour_178,1178693.1561249937
tour_179,931642.6857687281
tour_1792,12922657.52978798
tour_1793,20558738.20372604
tour_1796,19112238.407439597
tour_1804,7009367.514064218
tour_1809,8518955.00472951
tour_1815,2407253.4010605738
tour_1819,4746428.436380135
tour_1820,5905335.6034784885
tour_1826,17196746.84916676
tour_1827,22682685.91666581
tour_183,4353761.503445593
tour_1830,17014801.899869144
tour_1834,7297059.453496688
tour_1836,7983701.56128975
tour_1839,5711742.423342481
tour_1843,18299663.688045844
tour_1846,16240944.394449994
tour_1849,5910731.6437378265
tour_1856,18465297.70530088
tour_1863,10228452.608185887
tour_1864,5102196.819960227
tour_1865,4540901.084732365
tour_1868,3530874.998165597
tour_1874,1593104.1303416742
tour_1879,18321664.170527443
tour_188,1379763.6762289796
tour_1888,538877.3524031006
tour_1889,23744870.01561056
tour_1892,16586307.272742918
tour_1894,6644875.472449655
tour_1901,4588245.4992608335
tour_1903,20694604.258091647
tour_191,24725660.106012776
tour_1910,1256644.5277789743
tour_1912,13474540.26472389
tour_1924,14063470.63501045
tour_1928,23291161.957531337
tour_1932,15899026.721622473
tour_1939,7943936.249493415
tour_1948,10736409.34952695
tour_1951,19867378.58172231
tour_1952,11613734.303317633
tour_1954,8347848.847891787
tour_1955,22966986.8120748
tour_1957,4998496.981257455
tour_196,13547454.561180871
tour_1964,1237859.12839654
tour_1966,8893264.232583592
tour_1976,12891103.14619663
tour_198,1276767.4973174436
tour_1983,7258776.073397333
tour_1984,18833091.54053113
tour_1987,18325979.431841616
tour_1989,2789892.8536763573
tour_199,3159436.6952276574
tour_1990,619619.5848836508
tour_1991,13186610.95107049
tour_1992,1227845.6535326913
tour_1994,12280732.499782793
tour_1995,17683304.120846603
tour_1998,9501678.197226569
tour_200,9627756.029738983
tour_2007,4579157.389300299
tour_201,1095464.3394722305
tour_2010,7841468.349190346
tour_2011,19507570.18039026
tour_2012,1214144.7139832913
tour_2013,4659016.707349746
tour_2014,659024.4872887665
tour_2017,16545198.786840346
tour_2023,7849253.489444129
tour_2025,16231556.935092859
tour_2030,6077339.019493848
tour_2035,6295610.458908469
tour_2044,15505662.773758946
tour_2051,603561.0947041819
tour_2053,11857248.472027965
tour_2056,16875035.324892744
tour_2061,14780233.676338468
tour_2062,4963547.908660867
tour_2065,2277536.200857254
tour_2066,6429821.216379261
tour_2074,10550853.465059457
tour_2075,11252903.429366685
tour_2086,11449991.513907112
tour_209,4721584.816395059
tour_2091,13695185.19066026
tour_2097,2388953.079555441
tour_21,16744829.075151086
tour_2102,1399045.559196243
tour_2108,3788030.7863242733
tour_2117,2484586.7241526726
tour_2120,697787.8861668496
tour_2126,4430038.994666988
tour_2127,1223904.7796747875
tour_2128,12502593.491373831
tour_2132,3310890.2391163856
tour_2133,19309954.296315677
tour_2137,4033481.637717252
tour_2141,8847234.089826789
tour_2142,19399122.46898509
tour_2147,2153080.023274691
tour_2148,8396431.709597783
tour_2150,466637.5132366526
tour_2165,456956.53542375425
tour_2167,18330501.370140065
tour_2171,1534412.6771421211
tour_2173,24660314.2828116
tour_2174,7947451.335215001
tour_2181,8700076.067854797
tour_2189,428890.0343559515
tour_2192,1645715.2125449977
tour_2193,707403.3363126498
tour_2197,757955.863553375
tour_2198,8067315.364755224
tour_220,18799439.381351165
tour_2208,18424424.892793234
tour_2214,8908838.570208553
tour_2215,6620135.414082266
tour_2219,799462.61859731
tour_222,883805.285515321
tour_2224,4442347.032409767
tour_2225,1082697.317611881
tour_2226,17388215.90432346
tour_2227,8093000.543338907
tour_2232,4069612.4320716397
tour_2235,1384335.8804334283
tour_2238,17630905.497091357
tour_224,1559528.6003878585
tour_2244,723097.7036937806
tour_2245,5592795.541367234
tour_2247,10557648.372818833
tour_2249,2386364.8649604646
tour_2256,18512297.74250973
tour_2257,738644.8207757813
tour_2259,4526500.016652973
tour_226,645929.9483917924
tour_2262,11490886.341202803
tour_2264,2177485.724242986
tour_2269,10305290.556090014
tour_227,10240218.224608835
tour_2272,20276902.550763976
tour_2273,1373059.4226289897
tour_2275,979664.4290996678
tour_2279,18169380.123890467
tour_2287,1295023.8500249237
tour_229,700018.6275520734
tour_2293,11551332.901260424
tour_2298,625919.3307744549
tour_2300,3203134.1684850655
tour_2303,28819965.16913477
tour_2304,1025550.0044865492
tour_2307,2157725.854866363
tour_2309,5443058.082582719
tour_2316,981777.881388092
tour_2320,1158004.4438665067
tour_2322,15741289.721373612
tour_2323,7736999.227431175
tour_2332,1615685.4747336395
tour_2335,4363759.977866274
tour_234,4177196.9166067503
tour_2340,6953296.9220738355
tour_2341,7388207.308957992
tour_2350,3601073.5163298724
tour_2359,8532812.529976867
tour_236,11168389.961765964
tour_2363,6409022.08553291
tour_2365,15244078.824905343
tour_2366,9936709.773925226
tour_2369,10301839.719644543
tour_237,20094556.968037255
tour_2379,17636249.12711502
tour_239,12779284.386097161
tour_2390,4230992.731130028
tour_2393,8487076.941214189
tour_2397,6748660.079398531
tour_2404,653762.4605178284
tour_2406,408776.9530222928
tour_2413,3586349.64850117
tour_2415,502886.95861437265
tour_2418,534552.8397869072
tour_2427,2460079.988871239
tour_2430,709096.1039210637
tour_2431,10417652.041452073
tour_2432,5112774.50058857
tour_2437,4795355.489499424
tour_244,7606650.432506654
tour_2442,8403252.418444648
tour_2452,21684265.66122469
tour_2456,29234860.28210428
tour_2460,14518514.169947028
tour_2464,1290347.193019466
tour_2467,6145991.104872474
tour_2468,19809836.546073526
tour_247,18296686.437067598
tour_2472,7852080.404582976
tour_2473,2893158.8449372696
tour_2474,4173126.672986636
tour_2477,4504945.658057969
tour_248,11926847.569851168
tour_2481,21628362.121919908
tour_2491,568222.4009526684
tour_2494,2821937.260664347
tour_2496,8515005.00302626
tour_2497,5688501.721312782
tour_2506,8765372.315078782
tour_2508,13988909.169251906
tour_2509,549957.3807056318
tour_2512,13529016.230913775
tour_2513,14069647.592156054
tour_2514,7140012.239989198
tour_2520,21505602.305677496
tour_2522,3836628.021161807
tour_2523,16414606.179082282
tour_2531,1384023.7670124194
tour_2539,6683028.358785527
tour_2541,5816951.776763141
tour_2546,8759487.09324393
tour_2552,5146175.619883748
tour_2554,2205303.4480986525
tour_2555,613181.027578894
tour_2556,432811.2211391544
tour_2561,364960.0532087232
tour_2568,434908.5116883898
tour_2571,1973641.2141837676
tour_2577,2158538.588570293
tour_2581,17300786.926576763
tour_2582,6742387.569248294
tour_2589,2147896.8357546623
tour_2591,1064665.4154394
tour_2593,10769145.837528955
tour_2595,13952194.241008552
tour_2596,12957875.417474644
tour_2597,1561222.624744605
tour_2599,16912831.464735486
tour_26,6977928.338791369
tour_2603,557274.1696917191
tour_2604,16644556.71889825
tour_261,17755452.300186872
tour_2612,1600510.9885842483
tour_2614,12659648.340907356
tour_2616,3170473.05775838
tour_2619,5291457.2535803635
tour_262,3291971.8721507853
tour_2624,12810478.856421513
tour_2626,1450932.801024798
tour_2628,2561820.239146337
tour_2640,4164310.948321777
tour_2641,710119.795420784
tour_2642,2717941.6517767482
tour_2645,5604684.697471519
tour_2649,20834586.25007824
tour_2653,3401071.6743882135
tour_2657,591393.7458260562
tour_266,474408.0845390591
tour_2668,3761091.6406759527
tour_267,3241438.930800674
tour_2676,1559168.83187259
tour_268,9809990.948340869
tour_2681,1557730.8674094907
tour_2683,26951501.250523012
tour_2686,3694930.934615544
tour_2688,4582580.926657952
tour_269,1075018.1137182177
tour_2690,9747341.853481872
tour_2691,7188862.245736707
tour_2692,4924560.713034343
tour_2700,13678666.563412648
tour_2704,8937162.343352467
tour_2706,6906662.352783739
tour_2707,13433357.367365573
tour_2713,8407787.050853664
tour_272,18183042.66406925
tour_2720,4074210.0948750814
tour_2724,506680.356671039
tour_2732,2761474.1674889596
tour_2738,4292156.958945184
tour_2740,9392442.568283593
tour_2744,3291121.3908992913
tour_2747,17243209.59400795
tour_2752,7867896.975772572
tour_2761,7947930.71147071
tour_2763,29396969.584494747
tour_2766,9461842.407216795
tour_2779,21674772.780921422
tour_278,4198940.656363813
tour_2781,12060003.60694242
tour_2784,628874.0983414799
tour_2787,636439.797041533
tour_279,3895789.3459106153
tour_2790,1634930.8213345725
tour_2796,5475468.383661017
tour_2797,12993492.003661104
tour_2799,3504786.0729082758
tour_280,2753235.7712265104
tour_2803,2785889.1811875678
tour_2805,914114.2131495099
tour_2808,12799383.837634029
tour_2812,23632593.743358523
tour_282,505788.11813040543
tour_2821,851869.7933103726
tour_2822,27132231.644607514
tour_2823,3984119.8910927223
tour_2825,14776490.376942145
tour_2832,6344234.842277419
tour_284,1101646.7482328853
tour_2843,9338160.903551545
tour_2848,1148214.6253189296
tour_2852,475405.45478140004
tour_2853,17799669.861771233
tour_2854,387953.9736792515
tour_2857,895914.140046793
tour_2868,7231102.746306915
tour_2869,3213696.54250927
tour_2873,3090893.0872888053
tour_2874,8935338.791951274
tour_2877,14634895.74008447
tour_2878,969640.6231111009
tour_2879,8246570.988016907
tour_288,6919769.367848108
tour_2893,5800408.377947122
tour_2897,5376164.843961472
tour_2898,870818.6569613884
tour_29,1707016.8456187146
tour_2901,1447571.4534034492
tour_2907,1366396.3285254482
tour_2914,17421470.333235063
tour_2923,1561192.0621021395
tour_2925,18422671.928969942
tour_2926,4285468.320265647
tour_2927,10089361.94167843
tour_2928,18249226.628730558
tour_2931,1657897.2321501807
tour_2934,4140799.002531697
tour_2941,795409.3764834325
tour_2947,2053951.2716669186
tour_2948,3980845.71608883
tour_2951,2084378.8904794129
tour_2953,8182351.4585729055
tour_2955,4015984.181646368
tour_2956,11581993.322078526
tour_2964,3849283.7448834465
tour_2967,3876954.0163564906
tour_2983,570720.8103179107
tour_2986,10308190.979180178
tour_2989,483184.88074425515
tour_2995,1096777.068454938
tour_3,1030034.5723597906
tour_300,14416464.525201773
tour_3020,11352885.709016075
tour_3021,4399998.468542946
tour_3025,16377786.212618701
tour_3029,531408.3009991646
tour_3030,5749271.341230167
tour_3034,7927374.7395135425
tour_3045,11159625.94313281
tour_3058,4740132.243314688
tour_3065,763331.0983335664
tour_308,17697048.560347125
tour_3083,1242305.0389817483
tour_3085,9747328.683342842
tour_3094,614028.1408563135
tour_3096,2005898.7111973977
tour_3097,8775175.98885893
tour_3098,10501322.344491187
tour_3099,562593.1134530669
tour_310,5686904.652899078
tour_3101,1017291.3050697055
tour_3106,13747184.877269302
tour_311,793784.6239666808
tour_3110,17384447.590419322
tour_312,11942871.64488985
tour_3122,553756.5123799783
tour_3123,364960.0532087232
tour_3125,1061765.1374161695
tour_3128,4232042.916488178
tour_313,3219194.4491208293
tour_3133,16961668.361072928
tour_3134,15284453.759446837
tour_3136,10416100.303634416
tour_3139,8492702.907493241
tour_3141,700468.6504054642
tour_3145,12414683.792006206
tour_3147,5565513.630185647
tour_315,437429.41456596786
tour_3165,12687348.916026678
tour_3168,547287.2560042702
tour_3179,7539784.337202833
tour_3191,11352084.637728725
tour_3195,3310876.403727081
tour_320,1207883.6962597603
tour_3208,18239709.686867144
tour_3209,15557684.251981627
tour_3210,13211575.599568501
tour_3212,24373201.077145703
tour_3217,13120987.302989122
tour_3218,17014682.39754807
tour_323,1260125.535404799
tour_3233,407427.576499613
tour_3235,10649922.631606782
tour_3237,3862267.380128366
tour_3244,483166.5058552986
tour_3247,19241373.602788217
tour_3249,16885855.16329272
tour_3252,7584979.83489212
tour_3254,5703510.157688091
tour_3257,7962915.483265746
tour_3259,623932.3720549969
tour_3261,1412756.3370560019
tour_3267,8504398.33834121
tour_3269,267736.6239591767
tour_3271,16031078.063110428
tour_3273,412933.07068922464
tour_3283,7563897.059555257
tour_329,2262380.068166618
tour_33,14120731.62193016
tour_3303,7969159.033415193
tour_3304,494549.4376284564
tour_3306,5077595.39309474
tour_3310,14192443.863051409
tour_3312,12754333.747003755
tour_3316,9680348.702525426
tour_3319,11274637.723489035
tour_3322,19886370.579993952
tour_3326,7181089.226192083
tour_3327,5479813.308549816
tour_333,1553501.6171542138
tour_3332,8791711.094260836
tour_3334,20598683.61962718
tour_3335,17849597.032822087
tour_3339,1375368.0932097055
tour_334,1646305.2350774514
tour_3342,6622883.839099854
tour_3345,6035365.466551315
tour_3346,9918548.233549155
tour_3350,1937677.8723537498
tour_3353,6976067.579226635
tour_3358,288365.1347630471
tour_336,1176332.9542944464
tour_3361,1313922.783734382
tour_3365,6243653.058508672
tour_337,2799388.0556536056
tour_3372,216720.21863341797
tour_3384,799652.1785186632
tour_3389,12145868.855128719
tour_3392,23627462.657792646
tour_3404,16672284.966932794
tour_341,28243089.16344931
tour_3414,377694.5611042036
tour_3421,9967213.528705047
tour_3423,24103245.555222403
tour_3425,9144466.57868585
tour_3426,563189.7707130951
tour_343,2089726.30859414
tour_3441,576302.2148012305
tour_3444,10838644.484277343
tour_345,590159.7627003882
tour_3451,2857057.4627111526
tour_3455,13192656.137773061
tour_3459,350322.9953303193
tour_346,14621986.444648225
tour_3462,8302354.212394606
tour_3465,425873.04094091617
tour_3473,14768645.441522293
tour_3476,323775.3050194704
tour_3479,17618909.126180757
tour_348,15885696.465486454
tour_3480,22180597.611600246
tour_3485,3249696.4386116527
tour_3494,16256320.303141389
tour_3497,5115197.644750756
tour_35,419437.33217446646
tour_3504,11515808.88632065
tour_3513,5098716.526374989
tour_3516,485116.4987151567
tour_3523,6454166.974403584
tour_3525,9137550.575237375
tour_3526,590595.8583418345
tour_353,17181585.614159856
tour_3530,15191414.624425542
tour_3533,742563.8479277268
tour_3535,2036769.9934167615
tour_3540,271329.74728736654
tour_3548,8088299.630418542
tour_356,584501.2343985499
tour_3561,14757981.10407835
tour_3562,12984407.25109684
tour_3567,851682.9282103498
tour_3571,4500965.350975722
tour_3572,12982539.82466938
tour_3579,7839910.88851037
tour_3589,9639521.025492229
tour_3593,2580946.7514660964
tour_3598,8070297.176530168
tour_36,459460.5632419265
tour_3600,9777903.167533325
tour_3603,12771745.36553489
tour_3605,11162626.775961213
tour_3609,9479652.62782405
tour_361,19467530.70720134
tour_3610,6082587.772883454
tour_3613,4011493.49336593
tour_3615,8988733.964247843
tour_3618,9533059.03523283
tour_3620,18169506.42500493
tour_3622,10512791.065848455
tour_3623,23440298.45443254
tour_3626,21209252.52416104
tour_3637,2374976.634747484
tour_364,1541100.4857688793
tour_3644,5908606.701376421
tour_3645,10210218.685296781
tour_3650,2259952.3314645584
tour_3654,10006418.610166796
tour_3657,462579.342103038
tour_3659,485876.3237482179
tour_3662,348674.9391471315
tour_3665,562868.7426385712
tour_3668,165349.46459037252
tour_367,4639504.075384692
tour_3674,2009095.8265973944
tour_3679,11509650.028782358
tour_3680,14036564.088755293
tour_3684,3017845.77329404
tour_3690,16579387.253739137
tour_3691,4744827.744522545
tour_3692,12505745.587522822
tour_3693,3819963.1070283763
tour_3704,1106820.9781021308
tour_3709,3411427.5578023535
tour_3711,11802419.758965371
tour_3715,1913947.6393811852
tour_3716,12558227.378815599
tour_3722,529118.1572255413
tour_3723,585697.0564352628
tour_3726,9527519.88527847
tour_3727,1046927.6259006956
tour_373,445874.10146263056
tour_3732,2525317.5255845687
tour_3739,13639208.209343437
tour_374,1484348.3007608405
tour_3742,12455633.417083235
tour_3750,8882845.526047723
tour_3751,8087877.422454652
tour_3758,1345594.2462796487
tour_3759,2434376.252640381
tour_3761,18848546.619808722
tour_3768,264240.4195143925
tour_3771,518108.72326885955
tour_3773,922050.116468309
tour_3774,310700.5584195433
tour_3776,2396662.4877197808
tour_3779,2975321.717444297
tour_378,1960221.6748927655
tour_3787,11440372.512885936
tour_379,4786593.1397606395
tour_3795,5601304.325349804
tour_3798,9573738.179831715
tour_3802,323354.3153887526
tour_3827,20299691.677715216
tour_3828,20359168.224110432
tour_3830,17334896.101654604
tour_3832,19127540.984476943
tour_3833,16469759.601636447
tour_3834,9806316.85092847
tour_384,2735856.2986130347
tour_3841,1660036.5399947392
tour_3845,487055.05384271964
tour_385,13200907.689962814
tour_3855,8113223.109183896
tour_3856,421686.67913850676
tour_3857,272444.02582936594
tour_386,1980656.5023271712
tour_3864,299394.56440772815
tour_3866,1298850.7093989966
tour_3869,4955225.943469373
tour_387,1089212.1346277632
tour_3870,11900800.89089945
tour_3872,585465.1235274673
tour_3873,10293491.761952164
tour_3877,4907123.24637286
tour_3879,533619.0591099923
tour_389,2960002.844532421
tour_3896,1607765.4954245868
tour_390,6126803.420528031
tour_3902,4919115.267740772
tour_3908,15918500.47409581
tour_3912,11273691.591388276
tour_3915,1726954.6596264942
tour_3916,9801290.335073264
tour_3917,1695590.3864357108
tour_3928,11502135.744086491
tour_3930,17334896.101654604
tour_3934,1515314.578393386
tour_3935,7251619.678365336
tour_3936,5872045.905858763
tour_3938,14866546.645035207
tour_3939,67724.46887184354
tour_3940,14312362.686243456
tour_3942,2948272.6885926365
tour_3945,1916064.344945309
tour_3954,903663.3546294505
tour_3966,1290322.4866294875
tour_3970,20829566.207189564
tour_3989,16051684.961026456
tour_3990,9288996.005053453
tour_3993,14672144.239994138
tour_3995,8985039.52384875
tour_3996,9079927.656611782
tour_3999,16176107.370927742
tour_4000,377979.8065196993
tour_4010,10628514.006121948
tour_4015,6881648.474416211
tour_4016,16792026.48201759
tour_4019,11680780.63045999
tour_402,1907569.3857804802
tour_4020,664953.7927084751
tour_4032,9185387.013563517
tour_4033,8772216.24184578
tour_4034,1530543.6338389718
tour_4035,9185387.013563517
tour_4037,9185387.013563517
tour_404,425289.53322713077
tour_4042,4943642.101903645
tour_4048,10859023.56088686
tour_405,17357981.938119188
tour_4050,4673201.62789384
tour_4051,580749.5467053801
tour_406,1164491.0858448958
tour_4061,485589.3327036863
tour_4069,10609447.312769137
tour_4070,1384821.8843053943
tour_4073,5315035.184054025
tour_4081,14270067.999335662
tour_4082,2753867.750265273
tour_4088,5420353.652255012
tour_4089,2207759.350966314
tour_41,471820.57843258
tour_4102,6387166.575241768
tour_4103,10315137.106794285
tour_4104,10476888.624113452
tour_4109,13290918.273956371
tour_411,7564063.258683509
tour_4111,10763866.430899693
tour_4116,760443.3212743858
tour_4126,11425136.42422653
tour_4132,4832374.411211411
tour_4136,9254396.80311196
tour_4138,8754030.676966205
tour_4139,685137.2776701581
tour_414,487791.0139902248
tour_4141,13894190.306517296
tour_4143,3148410.9183424497
tour_4144,14654147.38151891
tour_4145,5783859.499568336
tour_4146,377339.32652073493
tour_4151,1602232.2956166004
tour_4152,469370.4072729768
tour_4162,1382681.435761772
tour_4163,12678751.11018685
tour_4166,12991101.834375726
tour_4173,1816311.9696750625
tour_4174,10451211.92209506
tour_4175,7188622.416223027
tour_4177,1085920.5031437175
tour_4178,15485117.3791273
tour_418,2182622.66724866
tour_4182,2753867.750265273
tour_4184,905673.827913974
tour_4185,2385965.9525130987
tour_4188,8445970.459715482
tour_419,11971819.590575095
tour_4192,7833159.441655064
tour_4194,23668108.460691616
tour_4196,10415432.227093376
tour_4199,15270359.908960098
tour_42,1054067.7422822025
tour_4204,1045535.5841114013
tour_4211,13048683.94866697
tour_4212,7755741.122707536
tour_4217,9666789.967656981
tour_4219,16231195.091966406
tour_4226,583304.3033794626
tour_4228,9489344.365984779
tour_4229,896651.9682528106
tour_423,4844406.418456662
tour_4234,723829.3992659058
tour_4235,440412.36044250336
tour_424,1013110.740965765
tour_4247,7208689.02576443
tour_4250,556714.1542558586
tour_4253,9718424.218970299
tour_4260,7339642.852488017
tour_4268,398964.1278982684
tour_4280,4126572.0521136094
tour_4284,13196497.436063226
tour_4289,12135709.734137608
tour_4293,7728073.376117793
tour_4294,3209131.1464450853
tour_4296,1198935.6661242303
tour_4298,4470005.84576148
tour_43,3266889.8989793593
tour_4302,9380924.783421565
tour_4317,9239412.16548903
tour_4321,10068411.224804968
tour_4327,11434246.230910493
tour_4328,11422425.0245821
tour_4330,8390341.558768392
tour_434,4173390.3057617918
tour_4340,5401351.078980947
tour_4347,1153365.4743473441
tour_435,13101467.080237994
tour_4350,547905.999751409
tour_4354,590727.7846541917
tour_4358,2276321.6193637117
tour_4363,6469610.583093675
tour_4365,5734704.180732805
tour_4372,2055726.0525507082
tour_4374,2636240.814163818
tour_438,1065650.8522163974
tour_4381,757790.9207784422
tour_4384,970306.8919717111
tour_4386,9987592.403593116
tour_4394,5841529.840001308
tour_4396,3808852.033099177
tour_4402,9844589.19202865
tour_4411,414056.1480553164
tour_4417,14318489.216756329
tour_442,476366.5383135006
tour_4420,11007852.355042577
tour_4421,192651.84361368185
tour_4425,8143188.20091196
tour_4435,717521.2091863961
tour_4443,10282218.083627427
tour_4444,581990.5984382755
tour_4445,13209779.795165662
tour_4448,8390341.558768392
tour_4449,25999465.24406355
tour_4451,325645.33507441403
tour_4463,394393.7588099828
tour_4464,4492004.732002198
tour_4467,17906453.25234747
tour_4470,3767531.59172042
tour_4474,5117921.750272352
tour_4475,4133214.2472282043
tour_4479,2133901.3809453356
tour_4487,903611.631830309
tour_4491,1300118.303691037
tour_4492,533938.9139778763
tour_4496,538121.9895200566
tour_4497,6873495.650993977
tour_4499,10336615.316020425
tour_4501,354498.6328938408
tour_4507,27359701.887041155
tour_4508,8338541.972908378
tour_4509,507891.5156057072
tour_451,617989.6527640186
tour_4514,387241.7810386997
tour_4520,15231297.631632688
tour_4521,3756263.3056575293
tour_4529,543111.8636659556
tour_4533,7787670.033932577
tour_4543,2427008.0864348332
tour_4549,31815437.0260744
tour_4562,13676164.98787234
